venue_name,Loud music / events,Venue provides alcohol,Wi-Fi,supervenue,U-Shaped_max,max_standing,Theatre_max,Promoted / ticketed events,Wheelchair accessible
wn studios,False,0,True,False,35.04545454545455,18,112.71586715867159,False,False
elizabethan – thames luxury charters,True,1,False,False,22.0,200,60.0,False,False
the candlemaker,True,0,True,False,35.04545454545455,0,112.71586715867159,True,False
hudson house,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the escapologist,True,1,False,False,35.04545454545455,250,112.71586715867159,False,False
the riverside,False,1,True,False,35.04545454545455,50,112.71586715867159,False,False
the book club,True,1,True,False,20.0,250,100.0,True,False
simmons piccadilly circus,True,1,True,False,35.04545454545455,220,112.71586715867159,False,False
fulham palace,True,1,False,False,35.04545454545455,35,112.71586715867159,True,False
pitcher & piano richmond,False,1,True,False,35.04545454545455,140,112.71586715867159,False,False
dirty bones kensington,True,1,True,False,35.04545454545455,120,112.71586715867159,False,False
lighthouse bar & nightclub,True,1,True,False,35.04545454545455,300,80.0,True,False
stratford place,False,0,True,False,35.04545454545455,5,112.71586715867159,False,False
the inn of court,False,1,True,False,35.04545454545455,50,112.71586715867159,True,False
runway east borough market,False,0,True,True,35.04545454545455,0,112.71586715867159,False,False
bar soho,True,1,True,False,20.0,100,30.0,False,False
century club,True,1,True,False,35.04545454545455,90,40.0,False,False
nhow london,False,1,True,False,35.04545454545455,0,112.71586715867159,True,False
friends house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
stratford place,False,0,True,False,8.0,0,30.0,False,False
masters lodge,False,1,True,False,16.0,20,16.0,True,False
the wesley conference hotel,False,1,True,True,35.04545454545455,0,30.0,False,False
the crown,False,1,True,False,35.04545454545455,90,112.71586715867159,False,False
techhub london,False,0,True,False,35.04545454545455,0,80.0,False,False
brunswick house,True,1,True,False,30.0,80,40.0,True,False
"doubletree by hilton hotel, ealing",False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
hunter collective - thelightbox,True,1,True,False,35.04545454545455,15,112.71586715867159,True,False
14 bedford square,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
smith`s cocktail bar,True,1,True,False,15.0,90,112.71586715867159,True,False
the bureau studio,False,0,True,True,35.04545454545455,15,112.71586715867159,False,False
the pelham hotel,False,1,True,False,35.04545454545455,15,112.71586715867159,False,False
arthur c. clarke house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
doubletree by hilton westminster,False,1,True,False,16.0,35,14.0,False,False
the hull room,False,0,True,False,24.0,80,40.0,False,False
the worker's league,False,0,True,True,35.04545454545455,0,112.71586715867159,False,False
nordic bar,True,1,True,False,35.04545454545455,60,112.71586715867159,True,False
mr fogg's house of botanicals,False,1,True,False,35.04545454545455,60,112.71586715867159,False,False
one moorgate place,False,1,True,False,35.04545454545455,400,270.0,False,False
henry wood house,False,0,True,False,35.04545454545455,20,20.0,False,False
west end on the thames,True,1,True,False,70.0,250,120.0,False,False
espero studio,False,0,True,True,35.04545454545455,60,112.71586715867159,False,False
bella italia south kensington,False,1,True,False,25.0,100,40.0,False,False
gaucho broadgate,False,1,True,False,35.04545454545455,80,112.71586715867159,False,False
trafik,True,1,True,False,35.04545454545455,300,112.71586715867159,True,False
be at one shoe lane,True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
the brunel museum,False,0,False,False,35.04545454545455,0,112.71586715867159,False,False
gaucho chancery lane,False,1,True,False,35.04545454545455,120,112.71586715867159,False,False
116 pall mall,True,1,True,False,90.0,300,150.0,True,False
50 liverpool st,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
29 farm street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the stables (covent garden),False,0,True,False,35.04545454545455,140,140.0,True,False
de vere selsdon estate,True,1,True,False,35.04545454545455,120,112.71586715867159,False,False
dirty martini islington,False,1,True,False,35.04545454545455,200,112.71586715867159,False,False
west end on the thames,True,1,True,False,70.0,250,120.0,False,False
green park house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
broadway house,False,0,True,False,12.0,0,112.71586715867159,False,False
catch,False,1,True,False,35.04545454545455,150,112.71586715867159,False,False
linden house,False,1,False,False,35.04545454545455,120,112.71586715867159,False,False
academy building,True,0,True,True,35.04545454545455,4,112.71586715867159,True,False
serata hall,False,1,True,False,35.04545454545455,80,112.71586715867159,False,False
west end on the thames,True,1,True,False,35.04545454545455,180,112.71586715867159,False,False
senate house,True,1,True,False,35.04545454545455,0,80.0,True,False
the shard,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the tattershall castle,True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
bentley's oyster bar & grill,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
edwardian – thames luxury charters,True,1,True,False,35.04545454545455,70,62.0,False,False
the harcourt,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the queen's club,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
arepa & co - bethnal green,False,1,True,False,15.0,45,20.0,False,False
the oyster catcher,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
pushkin house,False,1,True,False,12.0,20,15.0,False,False
iberica canary wharf,True,0,True,False,35.04545454545455,40,112.71586715867159,False,False
be at one regent street,True,1,True,False,35.04545454545455,250,112.71586715867159,False,False
"all bar one, leicester square",False,1,False,False,35.04545454545455,320,112.71586715867159,False,False
mr fogg's gin parlour,False,1,True,False,35.04545454545455,50,112.71586715867159,False,False
winchester house,False,1,True,False,35.04545454545455,100,100.0,False,False
joe macari showroom,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
the hippodrome casino,False,1,True,False,15.0,0,32.0,False,False
no. 19 eastbourne terrace,False,0,True,False,35.04545454545455,0,40.0,False,False
wellbeing centre london,False,0,True,False,35.04545454545455,5,4.0,False,False
fidelio,False,1,True,False,35.04545454545455,50,112.71586715867159,True,False
rochester hotel by blue orchid,False,0,True,False,20.0,50,50.0,False,False
henry wood house,False,0,True,False,35.04545454545455,80,112.71586715867159,False,False
dorsett city london,False,0,True,False,28.0,60,50.0,False,False
podcast / meeting room studio space in acton,False,0,True,False,35.04545454545455,6,112.71586715867159,False,False
the george iv,True,1,True,False,35.04545454545455,25,112.71586715867159,True,False
ginza st. james's,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
bobo social cs,True,1,True,False,35.04545454545455,60,112.71586715867159,False,False
salters’ hall,False,1,True,False,35.04545454545455,0,30.0,False,False
the chelsea lodge,True,1,True,False,49.0,150,112.71586715867159,True,False
doubletree by hilton westminster,False,1,True,False,80.0,200,180.0,False,False
techhub london,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
lock studios,True,0,True,False,35.04545454545455,40,112.71586715867159,False,False
30 broadwick street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the depot_ old street,False,0,True,False,35.04545454545455,60,112.71586715867159,True,False
games room,True,1,True,False,10.0,30,112.71586715867159,True,False
the nine elms,False,1,True,False,35.04545454545455,50,112.71586715867159,False,False
strathmore hotel,True,1,True,True,10.0,20,25.0,True,False
bobby fitzpatrick,True,1,True,True,35.04545454545455,75,112.71586715867159,False,False
east side,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
retroglow studios,False,0,True,False,35.04545454545455,4,112.71586715867159,False,False
london podcast studio,False,0,True,False,12.0,0,112.71586715867159,True,False
fabric arts and music venue / club,True,1,True,False,35.04545454545455,200,112.71586715867159,True,False
st. pancras meetings & events,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
gaucho broadgate,False,1,True,False,35.04545454545455,100,112.71586715867159,False,False
victory services club,True,1,True,False,60.0,250,200.0,True,False
huckletree west,False,0,True,False,35.04545454545455,150,100.0,False,False
the greenwich tavern,False,1,True,False,35.04545454545455,80,40.0,False,False
michelin house,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the waterside,False,1,True,False,35.04545454545455,100,112.71586715867159,False,False
corridor studio,False,0,True,True,35.04545454545455,15,112.71586715867159,False,False
the candlemaker,True,0,True,False,35.04545454545455,25,112.71586715867159,True,False
cromer studios,False,0,True,True,35.04545454545455,15,112.71586715867159,False,False
the minories,False,1,True,False,35.04545454545455,250,112.71586715867159,False,False
the bat and ball,True,1,True,False,35.04545454545455,300,112.71586715867159,True,False
señor ceviche peruvian restaurant soho,False,1,True,False,35.04545454545455,70,112.71586715867159,False,False
callooh callay shoreditch,True,1,True,False,35.04545454545455,30,112.71586715867159,True,False
the lost alhambra,False,1,False,False,70.0,350,40.0,False,False
150 minories,False,0,True,False,35.04545454545455,0,40.0,True,False
the att pynta lounge,False,0,True,True,35.04545454545455,10,112.71586715867159,False,False
salut! restaurant islington,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
cavendish conference centre,False,0,True,False,35.04545454545455,0,112.71586715867159,True,False
ruby's,True,1,True,False,35.04545454545455,100,112.71586715867159,False,False
strathmore hotel,True,1,True,True,35.04545454545455,30,112.71586715867159,True,False
arab british chamber of commerce (abcc),False,0,True,False,30.0,120,100.0,False,False
297 euston road,False,1,True,False,8.0,0,112.71586715867159,True,False
dirty martini monument,False,1,True,False,35.04545454545455,350,112.71586715867159,False,False
bounce farringdon,True,1,True,False,35.04545454545455,550,250.0,False,False
apothecary,False,1,True,False,35.04545454545455,35,112.71586715867159,False,False
beach blanket babylon,True,1,True,False,35.04545454545455,35,112.71586715867159,True,False
the minories,False,1,True,False,35.04545454545455,700,112.71586715867159,False,False
simmons putney,False,1,True,False,35.04545454545455,60,112.71586715867159,False,False
sky garden bars,False,1,True,False,35.04545454545455,700,112.71586715867159,False,False
the megaro,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
gridiron building,False,0,True,False,35.04545454545455,0,40.0,False,False
huckletree soho,False,0,True,False,35.04545454545455,0,112.71586715867159,True,False
doubletree by hilton westminster,False,1,True,False,24.0,60,45.0,False,False
hop poles,True,1,True,False,35.04545454545455,230,112.71586715867159,False,False
harrow school,True,1,True,False,35.04545454545455,30,15.0,True,False
bolton's,False,1,True,False,35.04545454545455,80,112.71586715867159,True,False
bar rumba,True,1,True,False,35.04545454545455,25,112.71586715867159,False,False
hilton london paddington,False,1,True,False,35.04545454545455,0,18.0,False,False
st james's roof terrace,False,0,False,False,35.04545454545455,200,112.71586715867159,False,False
harrow school,True,1,True,False,35.04545454545455,20,20.0,True,False
the boot and flogger,True,0,True,True,35.04545454545455,0,112.71586715867159,False,False
simmons | kings cross,True,1,False,False,35.04545454545455,60,112.71586715867159,True,False
hellenic centre,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
koppel 540,False,0,True,False,35.04545454545455,10,112.71586715867159,False,False
london dance academy,False,0,True,False,35.04545454545455,50,112.71586715867159,True,False
m threadneedle street,False,1,True,False,35.04545454545455,60,112.71586715867159,False,False
lost society (putney sw15),True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
my meeting space - north london college,False,0,True,True,6.0,0,12.0,False,False
133 whitechapel high st.,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
uncommon highbury & islington,False,0,True,False,35.04545454545455,120,112.71586715867159,False,False
le cinecube,False,0,True,False,6.0,30,12.0,False,False
dirty martini covent garden,False,1,True,False,35.04545454545455,150,112.71586715867159,False,False
the exhibit,True,1,True,True,30.0,50,40.0,False,False
69 drops studios 1,False,0,True,False,35.04545454545455,40,112.71586715867159,True,False
bonafidestudio,True,0,True,False,35.04545454545455,15,112.71586715867159,True,False
patch east,False,1,True,True,35.04545454545455,50,112.71586715867159,False,False
alberts at beaufort house,True,1,True,False,20.0,60,30.0,True,False
dalston cosy & stylish loft,True,0,True,False,10.0,30,18.0,False,False
tank and paddle minster court,True,1,True,False,35.04545454545455,650,112.71586715867159,False,False
white collar factory,False,0,False,False,35.04545454545455,0,112.71586715867159,False,False
k west hotel & spa,False,1,True,False,26.0,60,52.0,False,False
willy's wine bar,True,1,True,False,35.04545454545455,150,112.71586715867159,False,False
ruby's,True,1,True,False,35.04545454545455,60,112.71586715867159,False,False
starstruck space,False,0,True,True,35.04545454545455,35,20.0,False,False
london dance academy,False,0,True,False,35.04545454545455,14,112.71586715867159,True,False
east putney tavern,True,1,True,False,25.0,60,112.71586715867159,False,False
blackout studio & medical room,False,0,False,True,20.0,20,20.0,False,False
alberts at beaufort house,True,1,True,False,35.04545454545455,20,112.71586715867159,True,False
mamuska polish kitchen and bar,True,1,True,False,60.0,150,100.0,True,False
the chapel bar,True,1,True,False,12.0,80,30.0,True,False
st. pancras meetings & events,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
the tattershall castle,True,1,True,False,35.04545454545455,200,130.0,False,False
the boathouse - paddington east,False,0,True,False,35.04545454545455,35,112.71586715867159,True,False
techspace shoreditch,False,0,True,True,35.04545454545455,0,112.71586715867159,True,False
ubcuk brentford the mille,False,0,True,False,12.0,0,112.71586715867159,False,False
koppel 540,False,0,True,False,35.04545454545455,30,112.71586715867159,False,False
techhub london,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
terra  terra,True,1,True,False,30.0,50,30.0,True,False
wac arts,True,0,True,False,35.04545454545455,100,80.0,True,False
st martins lane london,True,1,True,False,35.04545454545455,15,112.71586715867159,True,False
friends house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the lba lab,False,0,True,False,18.0,50,30.0,False,False
opium china town,False,1,True,False,35.04545454545455,100,112.71586715867159,True,False
jct london,False,1,True,True,10.0,0,15.0,True,False
aip studios,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the last talisman,False,1,True,True,35.04545454545455,25,20.0,True,False
landmark – 75 king william street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the hoxton pony,False,1,True,False,35.04545454545455,380,112.71586715867159,True,False
inamo covent garden,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
bunga bunga battersea,False,1,True,False,35.04545454545455,150,112.71586715867159,False,False
the gore hotel,False,1,True,False,35.04545454545455,90,112.71586715867159,False,False
"landmark - 110 bishopsgate, london",False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
clothworkers' hall,True,0,True,False,50.0,150,96.0,True,False
chiswell street dining rooms,False,1,True,False,35.04545454545455,120,112.71586715867159,False,False
cherryduck studios,False,0,True,False,35.04545454545455,3,112.71586715867159,False,False
granaio piccadilly,True,1,True,False,35.04545454545455,400,112.71586715867159,True,False
pushkin house,False,1,True,False,25.0,80,65.0,False,False
ember yard,False,1,True,False,22.0,30,112.71586715867159,True,False
alberts at beaufort house,True,1,True,False,35.04545454545455,30,112.71586715867159,True,False
20 eastbourne terrace,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
20 eastbourne terrace,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
electric space,False,1,True,False,35.04545454545455,50,20.0,True,False
the fountain room,True,0,False,False,35.04545454545455,400,112.71586715867159,False,False
trailer happiness,True,1,True,False,35.04545454545455,110,85.0,True,False
marsha london,False,1,True,False,35.04545454545455,70,112.71586715867159,False,False
michelin house,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
20 eastbourne terrace,False,0,True,False,20.0,0,35.0,False,False
huckster,True,1,True,False,35.04545454545455,30,112.71586715867159,False,False
wac arts,True,0,True,False,35.04545454545455,200,150.0,True,False
forman's fish island,False,1,False,False,35.04545454545455,100,112.71586715867159,False,False
bolton's,False,1,True,False,15.0,0,20.0,True,False
the walbrook club,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
clothworkers' hall,True,0,True,False,35.04545454545455,24,112.71586715867159,True,False
stepthirtyone,False,0,True,False,35.04545454545455,15,112.71586715867159,False,False
stratford place,False,0,True,False,5.0,0,15.0,False,False
81 rivington st,False,0,True,False,16.0,0,30.0,False,False
the worker's league,False,0,True,True,35.04545454545455,0,112.71586715867159,False,False
floaty mcfloat face,True,0,True,False,35.04545454545455,16,112.71586715867159,True,False
the gore hotel,False,1,True,False,8.0,40,24.0,False,False
landmark - newman street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the corn exchange,True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
85 gresham street,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the exhibit,True,1,True,True,40.0,100,70.0,False,False
be at one shoe lane,True,1,True,False,35.04545454545455,500,112.71586715867159,False,False
bella cosa restaurant,False,0,True,False,35.04545454545455,80,112.71586715867159,False,False
k-media studios,True,0,True,False,15.0,25,112.71586715867159,True,False
the buckle factory,False,0,True,True,35.04545454545455,60,112.71586715867159,False,False
hilton london paddington,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the abbey tap,False,1,True,False,35.04545454545455,250,112.71586715867159,False,False
fh3 studio,False,0,True,False,130.0,300,150.0,True,True
senate house,True,1,True,False,35.04545454545455,50,50.0,True,True
mary ward house,False,1,True,False,22.0,40,36.0,True,True
doubletree by hilton london greenwich,False,1,True,False,6.0,25,25.0,False,True
one birdcage walk,False,0,True,False,35.04545454545455,0,41.0,False,True
harrow school,True,1,True,False,35.04545454545455,250,550.0,True,True
the glasshouse,False,1,False,False,35.04545454545455,300,112.71586715867159,True,True
south place hotel,False,1,True,False,36.0,150,100.0,False,True
kindred,True,1,True,True,35.04545454545455,0,112.71586715867159,True,True
{10-11} carlton house terrace,False,1,True,False,26.0,80,70.0,False,True
uncommon borough,False,1,True,False,12.0,0,14.0,False,True
east ham,True,0,True,False,35.04545454545455,70,50.0,True,True
{10-11} carlton house terrace,False,1,True,False,35.04545454545455,80,80.0,False,True
arch photo studio,False,0,True,True,35.04545454545455,15,112.71586715867159,False,True
"landmark – 99 bishopsgate, london",False,0,True,False,48.0,180,150.0,False,True
the dickens inn,True,1,True,False,80.0,200,120.0,True,True
kachette,True,1,True,False,35.04545454545455,330,110.0,True,True
boisdale of canary wharf,True,1,True,False,35.04545454545455,230,112.71586715867159,True,True
lumiere london old street,False,0,True,False,60.0,200,140.0,False,True
watson's telegraph,False,1,True,False,35.04545454545455,30,112.71586715867159,False,True
como metropolitan london,True,1,True,False,35.04545454545455,100,112.71586715867159,False,True
davenport house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
the allbright mayfair,False,1,True,False,35.04545454545455,50,50.0,False,True
spitalfields venue,False,1,True,False,35.04545454545455,120,60.0,False,True
warren house,False,1,True,False,16.0,35,25.0,False,True
hawk training,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
como metropolitan london,True,1,True,False,35.04545454545455,10,112.71586715867159,False,True
science museum,False,1,True,False,35.04545454545455,450,400.0,False,True
ish venues,True,1,True,False,12.0,30,25.0,True,True
cutty sark,True,1,True,False,35.04545454545455,450,300.0,True,True
the vault,True,1,True,False,100.0,300,112.71586715867159,True,True
millharbour court,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
rich mix,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
honourable society of gray's inn,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
somerset house,False,1,True,False,35.04545454545455,800,320.0,True,True
brook green,True,1,True,False,35.04545454545455,70,112.71586715867159,True,True
iberica victoria,True,0,True,False,35.04545454545455,125,112.71586715867159,False,True
the little orange door,True,1,True,False,35.04545454545455,25,112.71586715867159,True,True
carluccio's south kensington,False,1,True,False,35.04545454545455,112,112.71586715867159,False,True
the mermaid london,True,1,True,False,80.0,500,306.0,False,True
the groucho club,True,1,True,False,35.04545454545455,35,112.71586715867159,False,True
holidayinn london kensington highstreet,False,1,True,False,35.04545454545455,0,10.0,False,True
vue westfield white city,True,1,False,False,35.04545454545455,110,110.0,True,True
little ship club,False,1,True,False,35.04545454545455,150,70.0,True,True
night tales,True,1,True,False,80.0,450,110.0,False,True
st. pancras meetings & events,True,1,True,False,20.0,0,112.71586715867159,True,True
black swan studios,False,1,True,False,150.0,150,150.0,True,True
islington upper street,False,0,True,False,35.04545454545455,50,112.71586715867159,False,True
bella italia beckton,True,1,True,False,35.04545454545455,24,112.71586715867159,True,True
coach house at the dog fox,True,1,True,False,35.04545454545455,300,200.0,True,True
millharbour court,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
zsl london zoo,False,1,False,False,30.0,120,80.0,False,True
skylight,False,1,True,False,35.04545454545455,600,112.71586715867159,False,True
patch east,False,1,True,True,35.04545454545455,40,112.71586715867159,False,True
streatham space project,True,1,True,False,12.0,40,30.0,True,True
hubhub,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
the wesley conference hotel,False,1,True,True,35.04545454545455,0,112.71586715867159,False,True
no. 4 hamilton place,False,1,True,False,35.04545454545455,60,112.71586715867159,False,True
vauxhall arches,True,1,True,False,35.04545454545455,400,112.71586715867159,True,True
stockley park golf club,True,1,True,False,250.0,1000,700.0,True,True
brooks mews wine house,False,1,True,False,35.04545454545455,60,112.71586715867159,True,True
kia oval,True,1,True,False,56.0,500,300.0,True,True
the gable,True,1,True,False,35.04545454545455,620,112.71586715867159,False,True
1 wimpole street,False,1,True,False,35.04545454545455,0,25.0,True,True
inamo soho,False,0,True,False,12.0,0,112.71586715867159,False,True
radisson blu edwardian hampshire,True,1,True,False,34.0,100,100.0,True,True
the mermaid london,True,1,True,False,35.04545454545455,400,600.0,False,True
the zetter townhouse clerkenwell,False,1,True,False,35.04545454545455,24,10.0,True,True
burdock,False,1,True,False,35.04545454545455,80,112.71586715867159,False,True
apiary studios,True,1,True,False,35.04545454545455,70,60.0,True,True
30 euston square,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
sandown park racecourse,True,1,True,False,50.0,400,350.0,True,True
the halley,False,1,True,False,35.04545454545455,4,112.71586715867159,True,True
colours hoxton,True,1,True,False,20.0,250,100.0,False,True
the green room,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
the honourable society of lincoln's inn,False,1,True,False,35.04545454545455,80,50.0,False,True
royal over-seas league,False,1,True,False,40.0,40,45.0,True,True
imperial treasure fine chinese cuisine,False,1,True,False,10.0,0,112.71586715867159,False,True
the old finsbury town hall,True,0,True,False,35.04545454545455,100,100.0,True,True
107 cheapside,False,0,True,True,35.04545454545455,0,112.71586715867159,True,True
m victoria,False,1,True,False,35.04545454545455,40,112.71586715867159,False,True
one birdcage walk,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
america square,False,0,True,False,12.0,50,35.0,False,True
st martins lane london,True,1,True,False,20.0,150,60.0,True,True
dreadnought building,True,1,True,False,6.0,15,10.0,True,True
st martins lane london,True,1,True,False,26.0,40,40.0,True,True
116 pall mall,True,1,True,False,40.0,160,140.0,True,True
dreadnought building,True,1,True,False,35.04545454545455,500,80.0,True,True
holiday inn london kensington forum,True,1,True,False,30.0,100,100.0,True,True
richbell house,False,0,True,False,16.0,0,27.0,False,True
the hurlingham club,True,1,True,False,35.04545454545455,1200,800.0,False,True
st bride foundation,True,1,True,False,18.0,45,22.0,True,True
hache kingston,False,1,True,False,35.04545454545455,50,112.71586715867159,False,True
the residence at holmes hotel london,False,1,False,False,35.04545454545455,20,112.71586715867159,True,True
smiths of smithfield,False,1,True,False,35.04545454545455,35,112.71586715867159,False,True
studio25 london,False,0,True,False,35.04545454545455,30,30.0,False,True
core clapton,False,0,True,False,35.04545454545455,60,112.71586715867159,True,True
broadway house,False,0,True,False,35.0,110,110.0,False,True
stationers' hall & garden,False,1,True,False,35.04545454545455,160,120.0,True,True
the gestalt centre in london,False,0,True,False,16.0,35,25.0,False,True
harrow school,True,1,True,False,35.04545454545455,0,380.0,True,True
chelsea football club,True,1,True,False,35.04545454545455,150,112.71586715867159,True,True
richbell house,False,0,True,False,30.0,0,60.0,False,True
the national gallery,False,1,True,False,35.04545454545455,70,40.0,False,True
the green room,False,1,True,False,35.04545454545455,70,112.71586715867159,False,True
long arm pub & micro- brewery,False,1,True,False,35.04545454545455,70,112.71586715867159,False,True
gracepoint,True,0,True,False,35.04545454545455,0,1160.0,True,True
patch st paul's,False,1,True,False,35.04545454545455,250,112.71586715867159,False,True
national maritime museum grounds,True,1,False,False,35.04545454545455,5000,112.71586715867159,True,True
the magic circle,False,1,True,False,35.04545454545455,0,162.0,True,True
clayton crown hotel,False,1,True,False,80.0,380,400.0,False,True
rsa house,True,1,True,False,35.04545454545455,150,100.0,False,True
mavro worldwide studios,False,0,True,True,35.04545454545455,12,112.71586715867159,True,True
harrow school,True,1,True,False,10.0,0,112.71586715867159,True,True
avenue,False,1,True,False,10.0,30,25.0,True,True
lighthouse venue,False,0,True,False,100.0,200,150.0,True,True
the loosebox,False,1,True,False,130.0,150,112.71586715867159,True,True
westwood sports pub & kitchen,True,1,True,False,35.04545454545455,80,112.71586715867159,False,True
museum of london docklands,True,1,True,False,24.0,300,120.0,False,True
regent's conferences & events,False,1,True,False,34.0,80,80.0,False,True
vue piccadilly,False,1,False,True,35.04545454545455,50,88.0,True,True
the wesley conference hotel,False,1,True,True,35.04545454545455,0,112.71586715867159,False,True
the parcel yard,False,1,True,False,35.04545454545455,60,112.71586715867159,True,True
99 city road conference centre,False,1,True,False,31.0,60,80.0,False,True
london marriott marble arch,False,1,True,False,28.0,60,60.0,True,True
cromwell place,False,1,True,False,35.04545454545455,35,112.71586715867159,True,True
the bloomsbury ballroom,True,1,True,False,35.04545454545455,880,500.0,True,True
indigo at the o2,True,1,True,False,35.04545454545455,350,50.0,True,True
doubletree by hilton angel kings cross,False,1,True,False,20.0,0,35.0,True,True
shoreditch town hall,True,1,True,False,35.04545454545455,20,20.0,False,True
techspace aldgate east,False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
science museum,False,1,True,False,35.04545454545455,120,112.71586715867159,False,True
arapina,False,0,True,False,14.0,70,112.71586715867159,False,True
radisson blu edwardian heathrow,True,1,True,False,30.0,0,100.0,True,True
one marylebone,True,1,True,False,35.04545454545455,750,112.71586715867159,False,True
ciee london,False,0,True,False,35.04545454545455,0,112.71586715867159,True,True
radisson blu edwardian heathrow,True,1,True,False,16.0,0,36.0,True,True
the last talisman,False,1,True,True,35.04545454545455,300,112.71586715867159,True,True
esquires coffee balham,True,1,True,False,60.0,80,60.0,True,True
friends house,False,0,True,False,45.0,0,60.0,False,True
impact hub king's cross,True,0,True,False,35.04545454545455,110,90.0,True,True
london canal museum,False,0,True,False,12.0,150,50.0,True,True
the hippodrome casino,False,1,True,False,35.04545454545455,100,100.0,False,True
good hotel london,False,1,True,False,35.04545454545455,120,112.71586715867159,False,True
roehampton club,True,1,True,False,64.0,250,200.0,False,True
haileybury centre,False,0,True,False,35.04545454545455,15,10.0,True,True
rsa house,True,1,True,False,35.04545454545455,150,140.0,False,True
tudor barn royal greenwich,False,1,True,False,160.0,200,160.0,True,True
richmond hill hotel,False,1,True,False,35.04545454545455,0,112.71586715867159,False,True
cb studio space,False,0,True,False,35.04545454545455,30,112.71586715867159,False,True
radisson blu edwardian heathrow,True,1,True,False,35.04545454545455,0,112.71586715867159,True,True
abd el wahab,False,1,True,False,30.0,60,112.71586715867159,True,True
garden rooftop,False,1,True,False,35.04545454545455,100,112.71586715867159,False,True
the residence at holmes hotel london,False,1,True,False,35.04545454545455,130,112.71586715867159,True,True
the view,False,1,True,False,35.04545454545455,120,100.0,False,True
las iguanas wembley,False,1,True,False,35.04545454545455,250,112.71586715867159,False,True
rowhill grange hotel & utopia spa,False,1,True,False,35.04545454545455,150,160.0,True,True
the drumsheds,True,1,True,False,35.04545454545455,3000,112.71586715867159,True,True
"landmark - dover street, london",False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
coqbull soho,False,1,True,False,32.0,130,112.71586715867159,False,True
one whitehall place,False,1,True,False,50.0,250,120.0,False,True
the queen's club,False,1,True,False,35.04545454545455,180,120.0,False,True
30 euston square,False,1,True,False,8.0,20,20.0,False,True
the wesley conference hotel,False,1,True,True,50.0,0,100.0,False,True
asia house,False,1,True,False,24.0,70,50.0,False,True
"landmark - dover street, london",False,0,True,False,35.04545454545455,0,112.71586715867159,False,True
